Authors,Title,Year,Source title,Link,Abstract
"Ortega M., Pérez M., Rojas T.",Construction of a systemic quality model for evaluating a software product,2003,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3543054780&doi=10.1023%2fA%3a1025166710988&partnerID=40&md5=f6915840807fb5204c5c331644d47524,"Quality is currently considered one of the main assets with which a firm can enhance its competitive global position. This is one reason why quality has become essential for ensuring that a company's products and processes meet customers' needs. A recent innovation in the systems area is the development of a set of mechanisms and models for evaluating quality. This article describes the design of a Quality Model with a systemic approach to software products that assesses a product's efficiency and effectiveness. Different quality models were studied: McCall, Boehm, FURPS, ISO 9126, Dromey, ISO 15504 in an attempt to identify the aspects present in these models that are deemed important in a Systemic Quality model. We designed a model prototype that reflects the essential attributes of quality. This model was evaluated using a method so it can be validated and also enhanced. The evaluation method consisted of: designing a survey, formulating, validating and applying the measurement instruments; defining an algorithm to obtain the quality estimate and analyzing the results. The model prototype enabled the strengths and weaknesses of the software products studied to be identified. When evaluating a software product using the model prototype, it was possible to ascertain its compliance with the standards and use the results to improve it. Since the evaluation was systemic, processes that affect certain characteristics of the product could be identified. Companies can benefit from the model proposed because it serves as a benchmark that allows their products to evolve and be competitive."
"Siakas K.V., Georgiadou E.",Empirical Measurement of the Effects of Cultural Diversity on Software Quality Management,2002,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842856193&doi=10.1023%2fA%3a1020528024624&partnerID=40&md5=b57d9bcaf695665006cda2cc42988471,"The difficulties of achieving social acceptance for Software Quality Management systems have been underestimated in the past, and they will be exacerbated in the future by the globalization of the software market and the increasing use of cross-cultural development teams within multinational companies. Management that can take account of the cultural context of their endeavours will improve understanding, minimize risk and ensure a higher degree of success in improvement programs within the software industry. This paper addresses cross-cultural issues in Software Quality Management. Qualitative and quantitative research was carried out in five European countries by using a postal questionnaire. Empirical measures of organizational culture, national culture and their interdependence, are presented together with interim instruments developed for the purpose of classifying organizations. Verification of the statistical results from the survey was carried out by triangulation, which included qualitative research methods in the form of interviews and observation. Cultural factors, which may have bearing on successful adoption and implementation of Software Quality Management were identified, and an assessment model, has been developed for use by organizations developing software in different parts of the world. The intention is that the recommendations following from the assessment will lead to greater cultural awareness in addressing quality, and will provide stimulus for improvement. The model's aims is to predict to what degree there is a fit between the organizational and the national culture, and to give recommendations and guidelines for software process improvement."
"Gorton I., Liu A.",Software component quality assessment in practice: Successes and practical impediments,2002,Proceedings-International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036038348&partnerID=40&md5=f02adf14ad9f74556313950b1f9bdd34,"This paper describes the authors' experiences of initiating and sustaining a project at CSIRO aimed at accelerating the successful adoption of COTS middleware technologies in large business and scientific information systems. The projects aims are described, along with example outcomes and an assessment of what is needed for wide-scale software component quality assessments to succeed."
"Parzinger M.J., Nath R., Lemons M.A.",Examining the Effect of the Transformational Leader on Software Quality,2001,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042547833&doi=10.1023%2fA%3a1013763119819&partnerID=40&md5=7d31b7d93f78b6c4d5642bf4db7bae43,"Developing and maintaining quality software is paramount in the information-intensive society. A myriad of concepts, tools and techniques exist that can be employed to improve the quality of software and at the same time increase developmental efficiencies. Approaches used by many software development units include: Capability Maturity Model (CMM), Total Quality Management (TQM), and ISO 9000-3. Implementation of these approaches without appropriate management oversight does not guarantee success. This study examines the role of the manager vis-à-vis ""leadership style"" with software quality. Data collected using a questionnaire administered to members of the American Society for Quality (ASQ) - Software Division, suggest that the Transformational leadership style of the manager has a significant positive relationship with the quality of the software developed."
"Blin M.-J., Tsoukiàs A.",Multi-Criteria Methodology Contribution to the Software Quality Evaluation,2001,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011893888&doi=10.1023%2fA%3a1016626919680&partnerID=40&md5=a137d99a58bbb4836370b1d4ff3554bc,"Industrial evaluations of COTS software largely used the quality models provided by the international standards. But the context and objectives of COTS evaluations are fundamentally different than those primarily defined by the standards. Several key issues are often forgotten: (1) the existence of several evaluators and several quality models sharing common factors, criteria and measures, (2) the purpose of the evaluation model, (3) measures of different types, and (4) the recursive nature of the model since each node is an evaluation model itself. We had the occasion to study the results of real standard-based COTS evaluations. Faced with the difficulties to exploit them, we experimented the use of multi-criteria methodology. This work allows us to understand some of the problems generated by the application of the standards to COTS evaluations, and to propose new principles for evaluating software quality that should be considered in an evolution of the standards. This paper reports our experiment."
"Balla K., Bemelmans T., Kusters R., Trienekens J.",Quality through Managed Improvement and Measurement (QMIM): Towards a Phased Development and Implementation of a Quality Management System for a Software Company,2001,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0010645865&doi=10.1023%2fA%3a1013301503616&partnerID=40&md5=cfe9889727ca12badee4d71ce1c02868,"The paper describes results of a longitudinal study of developments in the area of software product and process quality improvement within a Hungarian software company, IQSOFT Ltd. This company has been active in this area since 1993, trying to build, introduce and maintain an efficiently working quality management system which, e.g., fulfils the ISO 9001 requirements, allows steady software process improvement and, at the same time, conforms to company's own needs. Over the last eight years five phases could be distinguished. Each phase is described shortly, following the same structure, namely: basic starting points, key problem areas, literature consulted, activities and design executed, reflections on what happened and why. The lessons resulting from the analysis of this case have been formulated in terms of guidelines. We feel that these are applicable to any low maturity software development organisation embarking on a product or process quality improvement endeavour. These guidelines are developed around a framework containing the basic issues of software production (project management, technical processes and products). The guidelines advocate a careful step-by-step development of definitions, quality characteristics, and metrics related to these objects while at the same time developing and introducing the associated process."
"Boegh Jorgen, Depanfilis Stefano, Kitchenham Barbara, Pasquini Alberto","Method for software quality planning, control, and evaluation",1999,IEEE Software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033097512&doi=10.1109%2f52.754056&partnerID=40&md5=97fc63f1814469a1306aed28d10729d6,"An increasing number of software process and product standards emphasize the need for measurement. ISO 9001, for example, provides guidance for monitoring and controlling product and process characteristics during both production and installation. However, standards provide little guidance as to what exactly users should measure and how to use the results to support the development of high-quality software. Furthermore, measurement cannot be defined independent of context. A metric set judged valid on one project may lead to poor quality or high development costs when applied to another project. When quality is measured, several factors come into play, including product characteristics (such as size), process maturity level of the company developing the software product, its development environment (such as the design methodology and CASE tools used), and the development team's skill and experience."
"Coleman G., Verbruggen R.",A quality software process for rapid application development,1998,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0542397516&doi=10.1023%2fA%3a1008856624790&partnerID=40&md5=f6924e80eaf9d9671e402727a974b77f,"Software organizations can significantly improve the quality of their output if they have a defined and documented software process, together with the appropriate techniques and tools to measure its effectiveness. Without a defined process it is impossible to measure success or focus on how development capability can be enhanced. To date, a number of software process improvement frameworks have been developed and implemented. However, most of these models have been targeted at large-scale producers. Furthermore, they have applied to companies who use traditional development techniques. Smaller companies and those operating in development areas where speed of delivery is paramount have not, as yet, had process improvement paradigms available for adoption. This study examined the software process in a small company and emerged with the recommendation of the use of the Dynamic Systems Development Method (DSDM) and the Personal Software Process (PSP) for achieving software process improvement."
"Tanaka Takeshi, Aizawa Minoru, Ogasawara Hideto, Yamada Atsushi",Software quality analysis & measurement service activity in the company,1998,Proceedings - International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031597187&doi=10.1109%2fICSE.1998.671598&partnerID=40&md5=377b5ac3a4b038bfd392e01d4e7c6600,"It is very important to improve software quality using program analysis & measurement tools and SQA (Software Quality Assurance) method at the appropriate points during the process of development. But in many development departments, there is often not enough time to evaluate and use the tools and SQA method or to accumulate the know-how for effective use. This paper describes the support activity of a software quality analysis & measurement service which is performed by our team of laboratory within the company as a third-party independent staff group. We call this activity HQC (High Quality software creation support virtual Center). The purpose of this activity is as follows. First we improve the software quality engineering process in the development department, for example, we help them to increase efficiency of review or testing. To accomplish this, we use program static analysis tools to detect fault-prone software components. Next we assist in starting their own self-improvement process. In addition, we provide service activity to many development departments concurrently. We have been making progress with these activities, and some development departments have begun to establish improvement process themselves."
"Wilson D.N., Hall T.",Perceptions of software quality : A pilot study,1998,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011653418&doi=10.1023%2fb%3asqjo.0000042060.88173.fe&partnerID=40&md5=e24784f5ffa40aba778cfd835e019d2a,"Many software quality initiatives fail because they do not take account of the range of views that people have of quality. New approaches to software quality improvement will not work unless software developers believe in them, no matter how enthusiastic managers may be. This paper reports on a pilot study using the repertory grid technique that found evidence to support these assertions. The study findings justify further work and show that while the repertory grid technique is an appropriate instrument in this area it is resource intensive to apply and may not be practical in a wider study of a representative sample of the IT industry. The paper has practical recommendations for successful introduction of new software quality programmes. These recommendations stress the need for effective communication, leading to a shared understanding of 'quality', and for realistic goals that recognize the pressure of development schedules. © 1998 Chapman & Hall."
"Stelzer D., Mellis W., Herzwurm G.",A critical look at ISO 9000 for software quality management,1997,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642363924&doi=10.1023%2fA%3a1018591430752&partnerID=40&md5=9181348bb75865be23649ef29338594f,"A considerable number of software suppliers report improvements in product and service quality, development costs and time to market achieved with the help of the ISO 9000 standards. Nevertheless, the ISO 9000 family has received unfavourable criticism in journals, textbooks and at software quality conferences. The paper summarizes, discusses and reviews eleven of the most popular arguments against the ISO 9000 standards. The review of the criticism is based on findings of two empirical surveys among European software suppliers that have implemented an ISO 9000 quality system. The paper concludes with suggestions and guidelines for advances in software quality management concepts, such as the ISO 9000 family, CMM, BOOTSTRAP and the emerging SPICE standard."
"Dumke R.R., Grigoleit H.",Efficiency of CAME tools in software quality assurance,1997,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642333260&doi=10.1023%2fA%3a1018507901618&partnerID=40&md5=0ce0041f30ceaef95ce87fd174655648,"Our paper describes the requirements and possibilities of integration of metrics tools in the field of software quality assurance. Tools for the support of the measurement process are herein classified as Computer Assisted Software Measurement and Evaulation Tools (CAME Tools). Software measurement regarded as a special type of metrics application provides a great amount of basic information for the evaluation of the software development process or the software product itself. Our paper examines the effectiveness and destination of software measurement in tool-based software development and is based on an analysis of more than 20 CAME tools in the Software Measurement Laboratory at the University of Magdeburg. CAME tools are useable for the process, product, and resources evaluation in all phases of the software life cycle (including the problem definition) for different development paradigms. The efficiency of CAME tools is described on the basis of a general measurement framework. This framework includes all steps in the software measurement and evaulation process: metrics definition, selection of the evaluation criteria, tool-based modelling and measurement, value presentation and statistical analysis. The framework includes the main aspects of the process evaluation techniques (Capability Maturity Model, ISO 9000-3 etc.) and product evaluation (ISO 9126, etc.). It is not a disjointed set of aspects: our measurement framework represents an incremental technique for the application of quantification of quality aspects in a required quality assurance."
Van Zeist R.H.J.,Specifying software quality with the extended ISO model,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27144550799&doi=10.1007%2fBF00209185&partnerID=40&md5=64394714677ede47867fcd1a5625efff,"Specifying the quality of software products is a valuable addition to functional specification, clarifying product properties such as learnability and availability. Specifying such properties is considered difficult due to the different parties involved and the implicit nature of the requirements. The QUINT project gathered experience with product specification by means of the Extended ISO model: an extension to the ISO 9126 model of software quality. By defining indicators and specifying how they should be measured, quality specifications can make requirements explicit. Recommendations and pitfalls for composing a specification are grouped by the context in which quality specifications can be used. © 1996 Chapman & Hall."
"Lees B., Jenkins D.G.",Supporting software quality in an integrated safety-critical systems development environment,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27144485773&doi=10.1007%2fBF00419775&partnerID=40&md5=0c3e40005293f7551f4d2a4095e71159,"Research is described, aimed to support traceability in the design of software for safety-critical applications, through the provision of an on-line design journal enabling design decisions and actions to be traced and recorded. The design environment, within which various software design tools may be encapsulated, enables protocol between the user and the design tools to be trapped. This provides software engineering support at the conceptual design stage. An important aim of the research is to enable inferences to be made from the captured protocol, for which the application of artificial intelligence methods is being investigated. © 1996 Chapman & Hall."
Wilson D.N.,Software quality assurance in practice,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642288948&doi=10.1007%2fBF00419769&partnerID=40&md5=ae4192272b651503278d82f64ef6856e,This paper presents the key findings of a survey of a representative sample of the Australian software industry as to the actual use and application of quality assurance techniques in the development of software. The survey aims to confirm previous survey findings through a management questionnaire and to investigate the software development practices at the 'screen face' through a developer questionnaire. The separate responses are analysed to rate the extent to which quality management practices have penetrated the information systems department. The project commenced in July 1994 and the results of this initial survey support the hypothesis that software quality assurance programmes have not yet penetrated to the systems developers at lower levels of organizations. © 1996 Chapman & Hall.
"Hovenden F.M., Walker S.D., Sharp H.C., Woodman M.",Building quality into scientific software,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038778889&doi=10.1007%2fBF02420942&partnerID=40&md5=bece44920d4927c101c2305f0b37fbe9,"This paper has developed from the SoFEA project at The open University which is studying the non-technical aspects of quality in software. This involves seeing the technical elements of software development as very much part of a wider context. The culture of an organization as a whole, particularly its management strategies, are regarded as driving and shaping the technology. A particular challenge for management we have observed is how to harmonize a skilled individualist (affectionately dubbed a 'maverick') and a quality management system. We explore the characteristics of an individualist programmer and discuss the options for managing such a person. Some of the experiences of a scientific organization are reported. © 1996 Chapman & Hall."
"Kitchenham Barbara, Pfleeger Shari Lawrence",Software quality: the elusive target,1996,IEEE Software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029779819&doi=10.1109%2f52.476281&partnerID=40&md5=0c903484c06cd79cb57e3161badfff3d,"High-profile disasters and the ensuing debates in the press are alerting more people to the crucial nature of software quality in their everyday lives. This should prompt software professionals to take a second look at how they define software quality. In this task of assessing 'adequate' quality in a software product, context is important. Errors tolerated in word-processing software may not be acceptable in control software for a nuclear power plant. Thus, the meanings of 'safety-critical' and 'mission-critical' must be reexamined in the context of software's contribution to the larger functionality and quality of products and businesses. At the same time, software professionals must ask themselves who is responsible for setting quality goals, and make sure they are achieved."
"Khoshgoftaar T.M., Allen E.B., Kalaichelvan K.S., Goel N.",The impact of software evolution and reuse on software quality,1996,Empirical Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029726553&doi=10.1007%2fBF00125810&partnerID=40&md5=22f6cf0451a62716aa68a29a14e0ca89,"This paper presents a case study of a software project in the maintenance phase. The case study was based on a sample of modules, representing about 1.3 million lines of code, from a very large telecommunications system. Software quality models were developed to predict the number of faults expected from the coding through operations phases. Since modules from the prior release were often reused to develop a new release, one model incorporated reuse data as additional independent variables. We compare this model's performance to a similar model without reuse data. Software quality models often have product metrics as the only input data for predicting quality. There is an implicit assumption that all the modules have had a similar development history, so that product attributes are the primary drivers of different quality levels. Reuse of software as components and software evolution do not fit this assumption very well, and consequently, traditional models for such environments may not have adequate accuracy. Focusing on the software maintenance phase, this study demonstrated that reuse data can significantly improve the predictive accuracy of software quality models. © 1996 Kluwer Academic Publishers."
"Saiedian H., Mcclanahan L.M.",Frameworks for quality software process: SEI Capability maturity model versus ISO 9000,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007663827&doi=10.1007%2fBF02420941&partnerID=40&md5=920d8525d6033e615724b4a8ab7ec770,"With the historical characterization of software development as being costly due to massive schedule delays, incorporation of the ever-changing technology, budget reductions, and missing customer requirements, the trend of the 1990s in establishing a quality improvement or a quality assurance programme has been overwhelming. The two popular models or frameworks for assessment of a quality assurance programme are the US government-sponsored Capability Maturity Model (CMM) and the internationally recognized ISO-9000 quality standards. Both of these two frameworks share a common concern regarding software quality and process management. Since it is not clear which of these two frameworks is most effective in achieving their shared objectives, it is valuable and timely to provide an objective overview of both models and to compare and contrast their features for quality software development. Because there are many legitimate areas for comparison, we have selected the two most important as a basis for comparison: (1) the role of management, and (2) the application of measurements. We also provide a summary of the reported impact of these two models on the organizations adhering to their standards, and include our observations and analysis. © 1996 Chapman & Hall."
Mcguire E.G.,Factors affecting the quality of software project management:an empirical study based on the Capability Maturity Model,1996,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0007176737&doi=10.1007%2fBF00209188&partnerID=40&md5=8a9f2fa4e39735762608ce94c38112e4,"Rigorous project management can help raise a software product development process from an initial, immature stage that is unstable and unrepeatable to an optimized maturity level characterized by continuous improvement and innovation. Goals and actions related to a repeatable project management process have been outlined in the Capability Maturity Model (CMM) developed by the Software Engineering Institute at Carnegie Mellon University. The CMM provides good guidelines for initiating software process improvement particularly in the project management area; however, the successful implementation of the CMM guidelines is often not accomplished without significant organizational change involving increased emphasis on change management, teams and employee empowerment. This paper is empirically based on observations, surveys, and interviews of project team managers and project team members in a large, multinational organization. The focus of the paper is on the development of a project management process that emphasizes project planning, change management, quality management, team work, and process control. Findings presented in this paper are correlated with the CMM guidelines as well as organizational factors that were found to enable or impede the successful deployment of various aspects of a project management improvement plan. The role of education and training in process and quality techniques as well as project management tools that support group work is also examined. This paper provides some insight into the issues faced by organizations based on traditional hierarchy or matrix management as they attempt to move into a more process-driven, quality-oriented development environment. As organizations move towards global markets they need increased emphasis on quality, value, teams, standards and global project management strategies based on structured guidelines to handle process Sow within and between projects, departments, organizations, and national boundaries. © 1996 Chapman & Hall."
"Ogasawara Hideto, Yamada Atsushi, Kojo Michiko",Experiences of software quality management using metrics through the life-cycle,1995,Proceedings - International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029516009&partnerID=40&md5=68106def0b53f2f1a609753364cb4705,"Many software quality metrics to objectively grasp software products and process have been proposed in the past decades. In actual projects, quality metrics has been widely applied to manage software quality. However, there are still several problems with providing effective feedback to intermediate software products and the software development process. We have proposed a software quality management using quality metrics which are easily and automatically measured. The purpose of this proposal is to establish a method for building in software quality by regularly measuring and reviewing. This paper outlines a model for building in software quality using quality metrics, and describes examples of its application to actual projects and its results. As the results, it was found that quality metrics can be used to detect and remove problems with process and products in each phase. Regular technical reviews using quality metrics and information on the change of the regularly measured results was also found to have a positive influence on the structure and module size of programs. Further, in the test phase, it was found that with the proposed model, the progress of corrective action could be quickly and accurately grasped."
Schneidewind N.F.,Controlling and predicting the quality of space shuttle software using metrics,1995,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343935307&doi=10.1007%2fBF00404649&partnerID=40&md5=b99281a03e36e4acaf4ca5067792314f,"Software quality metrics have potential for helping to assure the quality of software on large projects such as the Space Shuttle flight software. It is feasible to validate metrics for controlling and predicting software quality during design by validating metrics against a quality factor. Quality factors, like reliability, are of more interest to customers than metrics, like complexity. However quality factors cannot be collected until late in a project. Therefore the need arises to validate metrics, which developers can collect early in a project, against a quality factor. We investigate the feasibility of validating metrics for controlling and predicting quality on the Space Shuttle. The key to the approach is the use of validated metrics for early identification and resolution of quality problems. © 1995 Chapman & Hall."
"Khoshgoftaar T.M., Szabo R.M.",Investigating ARIMA models of software system quality,1995,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041854073&doi=10.1007%2fBF00404648&partnerID=40&md5=15c3a41784f9123e8bb6ab0610493edd,"In this paper, we investigate how to incorporate program complexity measures with a software quality model. We collect software complexity metrics and fault counts from each build during the testing phase of a large commercial software system. Though the data are limited in quantity, we are able to predict the number of faults in the next build. The technique we used is called times series analysis and forecasting. The methodology assumes that future predictions are based on the history of past observations. We will show that the combined complexity quality model is an improvement over the simpler quality only model. Finally, we explore how the testing process used in this development may be improved by using these predictions and suggest areas for future research. © 1995 Chapman & Hall."
"Griss M.L., Wosser M., Lawrence S.",Making reuse work at hewlett-packard: New views of mature ideas on software quality and productivity,1995,IEEE Software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029209751&doi=10.1109%2f52.363160&partnerID=40&md5=3d249047685628a9cb304239925e7bdd,"For the last seven years, Martin Griss and his colleagues have investigated how Hewlett-Packard can improve its software-development process using systematic software reuse. Griss has been a professor, research laboratory manager, and industrial researcher. Marty Wosser has worked closely with him on software reuse for four years. In this column, they share some of what HP has learned about software ware reuse. This column, which builds on a talk Griss delivered at the International Conference on Software Engineering last May, can help you manage expectations about what software reuse can and cannot deliver. - Shari Lawrence Pfleeger. © 1995, IEEE. All rights reserved."
Neil M.,Measurement as an alternative to bureaucracy for the achievement of software quality,1994,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542478267&doi=10.1007%2fBF00213631&partnerID=40&md5=d7492a6bd3774989e38bb87ab5119d87,"In this paper we discuss the two dominant modes of thought on the problem of software quality: the bureaucratic approach and the technical approach. The aim of the paper is to pursue the issues of how these approaches affect people, in our case software developers, and how we can assess the effectiveness of each approach in actually achieving quality software. An outline of the main aspects of the organizational approach - process modelling and software standards - is given. In order to address the effects of each of these modes of thought on people we take a psychological perspective. The implications for software engineering, in terms of formalism and mechanization, are discussed. The paper argues that overzealous structure, control and automation can negatively affect the creative process of developing software. A perspective on each of the components of the technical approach in terms of their effectiveness in achieving quality objectives is provided. From recent work we find that process modelling and many software standards do not provide an adequate assessment of the benefits derived from their application. The paper argues that measurement goes some way to addressing these problems. Measurement should form the core of the software development process, especially with respect to product quality assessment. The main conclusion is that by focusing on measurable objectives and results we can best achieve quality software products and highlight the processes which are likely to create them in a repeatable and manageable fashion. Additionally, by adopting measurement in practice we should expect to increase the freedom and creativity of software developers. © 1994 Chapman & Hall."
"Avison D.E., Shah H.U., Wilson D.N.",Software quality standards in practice: the limitations of using ISO-9001 to support software development,1994,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0642350288&doi=10.1007%2fBF00213633&partnerID=40&md5=be0ebcd16c03c9f6fa5176748491b323,Quality management standard BS5740/ISO9001 is a key technology for UK and Europe in the 1990s. This paper shows that the relevance of BS5750/ISO9001 is limited and suggests that standards bodies must develop and endorse new standards to ensure that software quality improvement programmes continue to be adopted by the information technology industry. © 1994 Chapman & Hall.
Johnson Philip M.,Instrumented approach to improving software quality through formal technical review,1994,Proceedings - International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028166449&partnerID=40&md5=c55ee6fec781782a4eb7db9c7fa9cf69,"Formal technical review (FTR) is an essential component of all software quality assessment, assurance, and improvement techniques. However, current FTR practice leads to significant expense, clerical overhead, group process obstacles, and research methodology problems. CSRS is an instrumented, computer-supported cooperative work environment for formal technical review. CSRS addresses problems in the practice of FTR by providing computer support for both the process and products of FTR. CSRS also addresses problems in research on FTR through instrumentation supporting fine-grained, high quality data collection and analysis. This paper describes CSRS, a computer-mediated review method called FTArm, and selected findings from their use to explore issues in formal technical review."
"Davis C.J., Gillies A.C., Smith P., Thompson J.B.",Current practice in software quality and the impact of certification schemes,1993,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2842588521&doi=10.1007%2fBF00402266&partnerID=40&md5=f1cdb90f397e6b6b9f4998e9dd9393fd,"The paper presents the findings of a survey that investigated the level of quality management practice within some 150 UK companies from a sample of 500. It provides a snapshot of practice at the time of the survey, and assesses the impact of government quality initiatives particularly, the TickIT scheme at that time. The survey methodology is described, together with the results and conclusions. The sample has been graded by size of company, which the authors consider to have a significant effect upon the adoption of quality practices. The survey highlights the need to encourage small companies to adopt quality practices and to assist them with the short-term costs incurred. © 1993 Chapman & Hall."
"Benford S., Burke E., Foxley E.",Learning to construct quality software with the Ceilidh system,1993,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040852870&doi=10.1007%2fBF00402268&partnerID=40&md5=127168499618aa23dab70cfc64d01be1,"This paper describes the Ceilidh software quality control environment for the teaching of computer programming. Ceilidh provides students with an integrated environment for developing programs according to specifications and quality standards defined by the teacher. The student's programs are automatically assessed from a number of perspectives including dynamic correctness, program complexity and programming style. The assessment of programs is carried out according to well established software metrics and students may repeatedly re-assess their programs, enabling them gradually to work towards a quality target. The paper gives an overview of the functionality of Ceilidh followed by a more detailed description of the software metrics used. It also discusses some of the insights gained from several years' use at Nottingham. Finally, the paper outlines plans for the future development of Ceilidh including a pilot project involving 30 UK institutes of higher education funded under the Universities Funding Council's Teaching and Learning Technology Programme (TLTP). The paper should be of particular interest to anyone involved in teaching programming, whether it be in university, in schools or in industry, who might wish to construct a similar system or who might wish to obtain and use Ceilidh directly. It should also be of interest to those looking for experiences gained from large-scale applications of software quality metrics. © 1993 Chapman & Hall."
"Gordon V.S., Bieman J.M.",Reported effects of rapid prototyping on industrial software quality,1993,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542792758&doi=10.1007%2fBF00590438&partnerID=40&md5=009b39f0d0b8ac296cefe8827777683c,"Empirical data are required to determine the effect of rapid prototyping on software quality. We examine 34 published and unpublished case studies of the use of rapid prototyping in 'real-world' software development. We identify common observations, unique events, and opinions. We develop guidelines to help software developers use rapid prototyping to maximize product quality and avoid common pitfalls. © 1993 Chapman & Hall."
"Dalal S.R., Horgan J.R., Kettenring J.R.","Reliable software and communication: software quality, reliability, and safety",1993,Proceedings - International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027208332&doi=10.1109%2fICSE.1993.346023&partnerID=40&md5=7ffb40c895d81738e0e5f41e5e1e5fed,"The software created by industrial, educational, and research organizations is increasingly large and complex. It also occupies a central role in the reliability and safety of many essential services. We examine the software development process and suggest opportunities for improving the process by using a combination of statistical and other process control techniques. Data, analysis of data, and tools for collecting data are crucial to our approach. Though our views are based upon experiences with large telecommunications systems, they are likely to be useful to many other developers of large software systems."
Rubin Howard A.,Software process maturity: measuring its impact on productivity and quality,1993,Proceedings - International Conference on Software Engineering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027150237&doi=10.1109%2fICSE.1993.346019&partnerID=40&md5=8d9c01a05ed505732258e69067392a1f,"With the current worldwide focus on improvement in software process, there is clearly a need for an understanding of its impact on software engineering productivity and quality. This paper documents an attempt to provide an empirical metrics ″view″ of such initiatives based on data collected in a worldwide benchmarking effort conducted between March, 1991 and December, 1991. Surprisingly, of the more than 300 organizations that participated, fewer than 1 in 5 had any quantifiable performance data available prior to the start of this study. However, those that had embarked on significant process improvement efforts and were actively using metrics were able to demonstrate substantial gains in productivity and quality. In addition, insights derived from this large scale data analysis provide a framework for determining which metrics should be included in a standard software engineering measurement 'dashboard'."
Gillies A.,Modelling software quality in the commercial environment,1992,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001332319&doi=10.1007%2fBF01720924&partnerID=40&md5=a0b468b060b629ea3ced5fefac2c2848,"Achieving quality is a perennial problem in software development. It is commercially significant because of the large sums of money spent correcting problems within information systems. The literature shows how various theoretical treatments have developed since the late 1970s. However, many of these models are of academic interest only, because they are not perceived by IT professionals to meet their needs. This article describes a study which examined the nature of quality in six different commercial environments. The aim of the study was to provide models of quality appropriate to individual commercial environments and to examine similarities between them. The results, expressed in terms of quality criteria and the relationships between them, highlight the limitations of many theoretical treatments, in particular, the highly technical view of software quality enshrined in early models, and the need for criteria contributing to 'business correctness'. The results from the study are used to highlight some of the important issues in software quality within commercial environments and some of the reasons why quality is often poor. © 1992 Chapman & Hall."
"Dromey R.G., McGettrick A.D.",On specifying software quality,1992,Software Quality Journal,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0008302517&doi=10.1007%2fBF01720169&partnerID=40&md5=f297222c53ba1b94f0ae36ebdd761820,"Quality is recognized as a pre-eminently important characteristic of software, yet an understanding of how to usefully define it, and how to achieve it remains illusive. A constructive definition of quality is investigated and an approach to the construction of software of quality is suggested. The definition focusses on how well the solution fits the problem, the inherent quality of the design independent of the problem, and the quality of the design process that creates the solution. A constructive specification of software quality then follows based on the use of programming language syntax, design principles and strategies, post-construction program quality analysis systems, and computer-assisted program construction tools. Only by addressing the problem on much broader methodological, technical, and managerial fronts will it be possible to make significant gains in software quality. © 1992 Chapman & Hall."
